,iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
4,4014,28.415202821042005,0.001754002195199056,0.001557324488122902,0.0014256228400230107,0.649986175128314,0.5831301205650846,0.6596520877439599,0.8562654650628634,0.8443301679881394,0.7449863983818112,0.571496971245849,1.0,0.7598486916393373,0.9532909600955984,0.4663603833368442,0.6823834869288457,0.08004312461939816,0.30735625758300866,0.00034674859353922566,4.548233006285152e-05
5,4015,29.152276385597137,0.002118500480339069,0.0016764618008909273,0.0012032239189409546,0.6137540099516737,0.4992535758224352,0.4648645639035937,0.9388959066038493,0.8037522709717518,0.6089501498774883,0.5622143936309553,1.0,0.7247359559943608,0.945766620191218,0.7361475210584258,0.9021647578395126,0.9410926221844088,0.2669002784391507,0.0001949801100434856,5.120231349886594e-05
6,4016,29.130071063535308,0.0018671573733781144,0.0014858292437224807,0.0020133666429776875,0.7592722816572122,0.6159985722610231,0.7589550722069256,0.6488651510291562,0.9946283528797008,0.8918788492450354,0.7430349499918918,1.0,0.5027501578617596,0.675107786636523,0.529444442174589,1.0,0.3280393516805405,0.5083598818387837,0.000272827371505302,3.78606039176943e-05
7,4017,29.517992568703068,0.0016661276089917074,0.0019199859873004765,0.0016909407697462409,0.7230314640387123,0.8624583966823648,0.9334011490118124,0.8410088304220904,0.970829265347281,0.7375883585663966,0.7035057640719887,1.0,0.9999999993968086,0.9807568564957688,0.6580310607051316,0.7171273148466533,0.02988139338967272,0.03493630174268697,0.00023546161838594595,8.415270383671514e-05
8,4018,28.640478826804266,0.0017194977508837028,0.0019083509793508813,0.0021283904339737814,0.6077302045814256,0.5995265351006139,0.830206657543067,0.873523201813007,0.5943673807919478,0.5285758423045284,0.6863172558431455,0.9610949759914108,0.7154141482674163,0.5053232506278076,0.5499613069513616,0.871555420068695,0.19140673527306407,0.004845916526754257,0.00019762697737968346,3.1764085295760136e-05
9,4019,28.65918881463973,0.001798217731843521,0.0016789679658797407,0.002126049526034124,0.5168263341281732,0.7392600420104678,0.602613943094148,0.9120692876474809,0.4712619815195709,0.6700784154598411,0.7116531492456083,1.0,0.8740444884713267,0.4801653678061438,0.5382657175592644,0.8523471254346899,0.3354871124640936,0.44403788626185775,0.00024476209144103084,4.206945008844443e-05
0,4020,28.863025200264147,0.0017089645157420395,0.0016826488361089686,0.0016843063454677345,0.9008352159904414,0.80098432450543,0.6163247669902376,0.5702515638573309,0.655277170432602,0.7782132214360984,0.6185568951271364,1.0,0.4153630511959954,0.8172532666554058,0.5808263418516711,0.7841744986021206,0.5200135028858692,0.4649904171549332,0.0005716160765420475,5.882186288919122e-05
1,4021,28.73348670938366,0.0016371315814206475,0.0018819530517750762,0.0017927806088945395,1.0,0.79469955208553,0.9376168928024998,0.6212659355036486,0.9794678454268048,0.7045968137115686,0.6470154859801591,1.0,0.9450724822458058,0.7962057069282249,0.6859904308194171,0.8985439928773195,0.5445481340728203,0.16578663421602868,0.00025902114751108485,4.2437775064352305e-05
2,4022,28.3061655190325,0.001561468275022626,0.0017241602898854793,0.0014561935149473015,0.7579882974005538,0.7624114003163198,0.766698098568737,0.996328121853366,0.6098248904572291,0.70956417378961,0.5827964791673581,1.0,0.9420727248371356,0.7778645689026314,0.7789558811046216,0.8422176798618618,0.3185153536611651,0.3691076844124641,0.0005072165274954689,6.605752141686239e-05
3,4023,28.013849745179638,0.0016296052074358247,0.001572832752874731,0.001403451773356046,0.8667852425808331,0.6758264973890781,0.7572548393863328,0.6083920042187964,0.832108718443959,0.7297022630523806,0.7368946758383373,1.0,0.5910723675421401,0.8894127623539485,0.8124654064024136,0.8117251171006534,0.3721457964551871,0.25335796729824944,0.00042848620676050325,6.582396059567897e-05
4,4024,28.61323800260965,0.00139674202691209,0.001641617250224492,0.0017242178039297285,0.9908482069830692,0.7364704209589357,0.9376319597060438,0.8100239320250483,0.9438832164933434,0.7171144063741423,0.6318939535501145,1.0,0.8548892106504709,0.7092441537682251,0.5632539670225208,1.0,0.2266443421378571,0.9728792712100855,0.0004506943507160965,6.300145774823518e-05
5,4025,29.116061087852092,0.0017319872139458516,0.002111847734281913,0.0018803318496617425,0.924468563025744,0.6350912161288303,0.6858162824608994,0.8161988184800661,0.9068793714238856,0.5332564028969682,0.42970169054290974,1.0,0.7837669736592858,0.6688773265634141,0.4740189115187138,0.982057852064094,0.9238598692349662,0.20388347458366726,0.0006172885161487285,2.8487185256942382e-05
6,4026,28.90435056414893,0.001993774997423648,0.0011933622820647913,0.0020036127979878855,0.5770447153512246,0.5671431112056772,0.4923263004474141,0.8830063888521082,0.6656544475170372,0.9300872251029486,0.8572041020732819,1.0,0.70278832745362,0.5227640986529322,0.5292769015345602,0.6014639651099998,0.17841542380397635,0.9037771082344682,0.00024667804107220137,3.7355515675241424e-05
7,4027,29.29203719375582,0.0015020326892599687,0.001999927659416756,0.0015581866490168572,0.5458020587530951,0.7642636310655155,0.7364380325655414,0.63053969107183,0.6000229660196894,0.5342300259357897,0.4659843446465676,1.0,0.5723129347518687,0.782890937538031,0.5880939273878963,0.4490162308539453,0.1149763272407523,0.8774886633044224,0.00018293514801309696,6.475321230120512e-05
8,4028,28.779805190865822,0.001551186801915072,0.002083738393600154,0.0016513766777282446,0.871986124737486,0.7451382731500963,0.7741779862561144,0.7899333754474307,0.869322774014335,0.538225187972068,0.4683331671025498,1.0,0.722504761007601,0.7327995022385869,0.6806918098274028,0.5435873824213177,0.6226800868894292,0.6796539463115532,0.00024054767466591406,4.0998693840332834e-05
9,4029,28.48116292024333,0.001623785856152915,0.0013677178826904113,0.0012620648718025262,0.7689935839733424,0.7974423150647589,0.6577953999435981,0.5042467252748274,0.7130119078146674,0.8447514311174229,0.791321150663382,1.0,0.8034661336659498,0.984760340879148,0.7853566361353677,1.0,0.20798897655564744,0.4871408025664052,0.0004358340096142221,7.511444146945932e-05
0,4030,28.90878537745985,0.001788680321363367,0.0016015534078618887,0.0014657422502043491,0.9837577994844826,0.6016250231088052,0.6249370139701635,0.7410047085659694,0.9424394533335938,0.676690449482546,0.6555018649329059,1.0,0.7917757801166483,0.8480729064089944,0.6717350601621197,0.5423018876805434,0.4729668345508575,0.4019876201753103,0.0002556896490050198,8.380715492950495e-05
1,4031,29.661930068392067,0.00163307924818773,0.0020463025763056146,0.001546736754270861,0.6861906799393316,0.7327550340243667,0.7973038609940136,0.5806230656077496,0.7965262816657686,0.5927152574999367,0.499669842660324,1.0,0.7242213354226912,0.8288188203432989,0.7054941692190022,1.0,0.12377290322251122,0.9758105787682978,0.0005821069843451876,8.947293802935574e-05
2,4032,28.73317958791544,0.0022561263320892144,0.0021173329687997895,0.0016290434705889536,0.803819444310235,0.493163458228821,0.5369029921652027,0.5965635906739154,0.8715046610430078,0.5052107899157269,0.5068333322000832,1.0,0.9419773826590906,0.8305897161817014,0.4850361593296588,0.7980293545114285,0.7943190879696957,0.6967983791219775,0.0002173279165287312,4.210961758643883e-05
3,4033,28.83194752266723,0.0016706408296769948,0.0013799472379902866,0.0012384743243007426,0.8814848300131926,0.6029322083362724,0.7939140026121939,0.8610947723631347,0.8975913471631316,0.8640146113104864,0.7817791024527698,1.0,0.8045391721268966,1.0,0.9295014270934397,0.6989495932155289,0.034367988129271554,1e-08,0.0002851891258551231,3.3312808183971754e-05
4,4034,28.870955060728626,0.001790538976791489,0.0018005098229454395,0.0019710717803042566,0.6365717940868455,0.822104870343481,0.6643053978692443,0.9345749906148518,0.7795102025395629,0.7491329107724058,0.6363310355630941,1.0,0.6486562464662784,0.7423085357424355,0.5615683043003956,0.6878533038050596,0.4602275511184912,0.5444464937685861,0.0002453603687206374,3.123337073690502e-05
5,4035,29.476343168164057,0.0016254189922841331,0.0017055532017001829,0.0013101127974410876,0.7056198733448105,0.6272373043877197,0.8524171349639551,0.6925130211429815,0.9066979749438776,0.6219841822724986,0.6483183063640426,1.0,0.6437002014714821,0.9784533922675852,0.78409031018727,0.8216200100322368,0.7379423556956962,0.916830761084601,0.0004449077591944794,6.661178258565714e-05
6,4036,29.341026234608393,0.001852234484969406,0.0015119322435105387,0.0014478120004121633,0.948917037823456,0.6164601117637053,0.6595638477421703,0.9354297977909326,0.808161048072959,0.8385886713981558,0.7520407455722214,1.0,0.8454373671686058,0.9378240682611668,0.7156507711143514,0.7503767916632362,0.5120921622588686,0.7096970372548166,0.00030875082374709484,4.500118762235106e-05
7,4037,29.221086719614394,0.0023139943749229674,0.001321843606056472,0.0015178931058428824,0.5807061846951772,0.55278443087993,0.4912220957252749,0.8254221095307019,0.8647567609040141,0.9551695437978363,0.7848414499819646,1.0,0.7079284895453108,0.9132539404203484,0.5990234950218157,0.9533139251656384,0.2890238373456182,0.8618966801814506,0.000246254288664427,5.484575367903366e-05
8,4038,28.59416137729319,0.0017403640514629393,0.002143012459999816,0.0016208934359717706,0.9195787160931996,0.7193633208652842,0.8009095191504467,0.5668906954209902,0.866298356425652,0.5792921975781967,0.5001796196930538,1.0,0.92311125993622,0.8647790361576133,0.6170282562454669,0.82565314741016,1e-08,0.36129499697239065,0.0005060784805631102,3.556911525959272e-05
9,4039,28.70709618507415,0.0015973239790021965,0.0017985722102689112,0.002008650579776839,0.7997450181266899,0.8457902675390254,0.9192935156783532,0.6680950761524065,0.9763682303801248,0.7862035890173109,0.674088083542828,1.0,0.3012518681321105,0.8094364196845478,0.5711709874467406,0.6700538942395095,0.616822603979787,0.6995353717506754,0.00026298740136565524,5.695263410904207e-05
0,4040,28.729612121558265,0.0018994877390400844,0.001358487505873862,0.0018581699005335566,0.9893603770078544,0.4891725692241267,0.7722548668244253,0.803279639653598,0.9627439308208876,0.9994202775619844,0.9020243806674042,0.6192358511604059,0.8911862147529371,0.7736290826840653,0.5435046955807358,0.9966945138588728,0.9195259355182268,0.06866682175116906,0.0003827495799211267,4.494756652057008e-05
1,4041,28.294009614490253,0.001722085847814636,0.0016176057326211526,0.0016792845872444226,0.6499560831714514,0.781122623710732,0.7617357986417219,1.0,0.674354623902409,0.8404456871611136,0.724939448946003,1.0,0.8257453763392075,0.8628603688621245,0.5879830286840696,0.4909092802996833,0.981182935505224,0.3204014448099255,0.0008114276293298973,8.453817886100445e-05
2,4042,28.582958039968187,0.002450462216814886,0.0015787845041444482,0.00174180546768965,0.6949287058523985,0.4913575913406428,0.5081372712938266,0.6866268588902207,0.9168196831594396,0.8083565320902989,0.7125370573358336,1.0,0.5862829476627991,0.7620070976451846,0.687557242513021,0.6271410388411115,0.5279843461170244,0.15565338782118215,0.0005015556241071417,3.882560009238478e-05
3,4043,28.444783138145862,0.0019956804690633434,0.0014165705883709134,0.001715594538533205,0.6471983926764111,0.5827408289359786,0.6036581215149257,0.525096770950485,0.6897436110549886,0.8754228546058914,0.7116554229092902,1.0,0.9761731368822042,0.707878089995653,0.591534350543413,0.4328153088321031,0.7735793452878538,0.3231366968084869,0.00026065397130919926,6.969982204835247e-05
4,4044,29.01043549470464,0.0019653947823317086,0.002131203769650647,0.0016323098794061575,0.8628217372853662,0.5160037606850113,0.8668035611190386,0.5090373151137081,0.8499905029237971,0.6218609355966702,0.5416034075195124,1.0,0.4698964436710474,0.9653893535889894,0.7078249879352021,0.5258869362290609,0.0796549640406779,0.8901581865205767,0.0001642383933592173,5.568239130865349e-05
5,4045,29.26057261699123,0.0020087557208842144,0.0021264366508318977,0.0029469294287231,0.5490890493299194,0.6537746077178112,0.6539829908959709,0.8862908162167235,0.8187630853678184,0.5903411017338925,0.5899850615211003,0.8500136880912026,0.5238385789260377,0.4214644462516095,0.4361037784877401,0.7598388506033792,0.5467457789185639,0.979486007976445,0.00011536748536022935,4.400346170962965e-05
6,4046,29.70769371641132,0.0017342059043065627,0.0019519109473740137,0.0023259349207730984,0.5992656917742556,0.6992334098578414,0.8412978105277567,0.9990769095209696,0.4644372338050818,0.6116879688814919,0.6996104318819066,1.0,0.863572242321693,0.5235736081003215,0.490045848039422,0.8892697857050933,0.4278967289168687,0.4377522975895721,0.00034465968426072857,3.694363092882069e-05
7,4047,29.3308161274118,0.0015234575832205333,0.002743984819837064,0.0014557118094343235,1.0,0.7539952021183493,0.8297839305400313,0.9402761850058226,0.7393644075144405,0.38902017784122944,0.3391238115910608,1.0,0.7442042121901274,0.9080596915687248,0.7315844287755957,0.9202747461336785,0.13428724115863705,0.8755079046320906,0.0002677110335563282,2.446971984643165e-05
8,4048,28.25743260647525,0.0016604149346307053,0.0019397590512791327,0.001541019643423569,0.9553217396105038,0.6858268680881111,0.8366231163801634,0.8312722262845214,0.90338064963782,0.633763608012692,0.562820652795685,1.0,0.9636742356682452,0.8913549006849861,0.6392777121865676,0.8044138304097603,0.9843056224718972,0.0032793303825965907,0.00021954640137050727,2.414214216828192e-05
9,4049,29.05982785991916,0.00171443738659105,0.0021923710125864027,0.0017848995390045141,0.5388087654398284,0.7553557611416674,0.676720654949464,0.807054317418109,0.8844636083818267,0.5652191857487472,0.4395195694590208,1.0,0.9605227734914544,0.7734060348192019,0.5154421041657041,0.5048091976846347,0.7201063540958337,0.5586796760912064,0.0004086746709430211,1.909300683017312e-05
0,4050,28.13728999869608,0.0019905096784123555,0.0021250974943222145,0.0016455143359734305,0.6897328260294917,0.6686935138029122,0.7047674365318204,0.6502705427231653,0.8966384516789965,0.6240385554456921,0.5313035771051893,1.0,0.8410252290656931,0.9343809727376068,0.6147401922713833,0.6633833295188613,0.8087274360225007,0.20248193079523874,0.0005852401419971233,1e-08
1,4051,28.97275392022657,0.0014310824187651616,0.0018540864127862267,0.0013945890734429756,0.9915362622551834,0.858462701249949,0.8773043681988929,1.0,0.8383801257821677,0.6621192668117573,0.592218498930274,1.0,0.6048513461825384,0.9998107312617333,0.7491762269479053,0.97373610772342,0.6200913791482298,0.4431577789694416,0.0008034905501977939,3.0300056727550206e-05
2,4052,28.670496765076532,0.002398634034524061,0.0035976610177128046,0.0017855935086665273,0.8545074954028133,0.4793835268321466,0.5220943004102289,0.5944773397082784,0.5625837392417317,0.3184734898863445,0.24929825125783334,1.0,0.9991212116181648,0.731281216889973,0.5473546309866789,0.9259778889103116,0.3700953938478952,0.8063241694807477,0.00015805925292089462,3.991183097384887e-05
3,4053,28.08737786332275,0.001300999321471652,0.0017217798488309846,0.0020566883132174807,0.5500789012637229,0.9152575500684312,0.9997291087160975,0.7478800756004274,0.8292840163438528,0.6107272627267442,0.7183740544661066,0.6377484414814559,0.4222623394068437,0.4640265232582281,0.6890598104242763,0.5422417710106034,0.482845058497569,0.5401281192188707,0.0001553393539290293,3.1339415935305315e-05
4,4054,29.04492084878481,0.0021047165574982762,0.0018387568521971433,0.0016813523642621453,0.8460199107451866,0.5314068625124189,0.542138970813304,0.9087386876639878,0.8065681312801171,0.6393839524855778,0.5647884272343896,1.0,0.5583760413665158,0.4710076979625377,0.8531110104645387,0.9287701065230488,0.8398642380963939,0.4958287078856621,0.0003710459022308044,4.226624996789274e-05
5,4055,28.81249025761405,0.0013440811755362492,0.0017220793677678035,0.001651011815883452,0.6202960284296868,0.9065338667208448,0.9413749929805012,0.9528287869882136,0.9014689427947196,0.7320090387241015,0.5407268684282516,0.9083979857483296,0.45029677373983706,0.795117339557217,0.6522837070607812,0.9749444552150628,0.5246142829670353,0.03177987844693059,0.0002513010754999767,2.0720017307351846e-05
6,4056,28.400723301844568,0.0014348188584353274,0.001585990154395922,0.0020269644090016854,0.4962222481371402,0.9242656559187956,0.6672887540096367,0.4859890592246512,0.8258495656544642,0.6547101220902917,0.7176159872703224,0.8576652560545257,0.9165981889201196,0.5512402708881703,0.4568792245329142,0.6059630448722375,0.5302082803123517,0.06237825726545476,0.00037272769108637205,0.00012276001425520766
7,4057,28.42959360518875,0.002316693124556013,0.0018958938255383413,0.001756816818873408,0.5394671579708837,0.5889639982720868,0.6246364208306184,0.6752073779712282,0.7005362785903345,0.714520461608171,0.6790052601165402,1.0,0.8915391141720747,0.8498927120690738,0.6827556483507717,0.5666308998131163,0.344126467535562,0.507383860323717,0.0002439518462905021,4.51803249312821e-05
8,4058,28.910009951654743,0.002243393922475967,0.0018023056878930246,0.0015003723784453027,0.650124375842581,0.5137332356038692,0.5378675038213061,0.7917765954918078,0.8514968763182776,0.607859077241722,0.6247490755320575,1.0,0.750125510036017,0.8589207556505783,0.6598964625987545,0.7191116999550373,0.858897512317792,0.1017812132352881,0.00013434278036911218,3.3771318461828244e-05
9,4059,29.224767826926733,0.0025613064327247304,0.0016491583306768587,0.0015571409385423671,0.6808017409590483,0.5055136547553084,0.4597420048941598,0.8649447426139016,0.7219714480222048,0.8202795037611488,0.7059760694483187,1.0,0.8948402595410726,0.7057259658871609,0.9276536158445818,0.6152508189037785,0.08108010323071935,0.5133889812540924,0.00028458180176377246,5.613230269380098e-05
0,4060,28.752786910457715,0.002517404830492842,0.0017331703780454901,0.001510821653371075,0.9059237246926108,0.4954207630580539,0.5112876755679562,0.3702263394876457,0.9319258848750204,0.790105475522405,0.6479041203083526,1.0,0.5451167212876509,0.91810662064485,0.838623228798121,0.8450611130721533,0.06344053309611919,0.16573654179656722,0.00016643291503731786,3.9712091399302096e-05
1,4061,28.083540023470945,0.0016547676059081586,0.0025582061767481235,0.0016376352651097381,0.5656677505649734,0.918049356617074,0.6594568087755112,0.5525839371041309,0.8873711126101366,0.4917561492407094,0.39884128189661133,0.7941415967797837,0.9036624043522272,0.8745329298509098,0.5999965170906286,0.6835052136416638,0.02093815576130353,0.4638398759963879,0.00021124138987477223,5.169039113966933e-05
2,4062,29.385998696208507,0.0014854689127775653,0.0016722215940440655,0.0015825912823451693,0.1540965015475646,0.7231623322274445,0.8091088043853106,1.0,0.684877776776244,0.6298825685842606,0.5929810210749497,1.0,0.8842344092667869,0.6316550852181216,0.6569029350959729,1.0,0.2381021947315037,0.3390043598973953,0.0003528435286682674,2.226493259910312e-05
3,4063,28.852716037800327,0.001540191820271708,0.0021521344785344065,0.0017437117503547597,0.9324569338070772,0.7905165171771504,0.8138088282141241,0.9994010197697678,0.7428499379994381,0.578510710139211,0.502742445678829,1.0,0.8526374542987066,0.7779726197516988,0.5978959004556349,1.0,0.3720535556102088,0.4525111612455266,0.00019829190148301643,6.265280542616658e-05
4,4064,29.43808078171839,0.0016118995257852766,0.0017736671594818507,0.001315445248821101,0.8934608679355784,0.7572082849526564,0.7950268848874807,0.8874659328621842,0.9201809795796516,0.743180880900086,0.5136447244573439,0.7394703422450754,0.7572519774683741,0.943912744486185,0.96312117879351,0.607897283385357,0.4923197858121782,0.3464153516752968,0.0004830468158827928,7.084896905662498e-05
5,4065,29.358104884881747,0.00234066775571562,0.001402412088563787,0.0021078955130245935,0.8217351302405203,0.5103301959959486,0.5044383150399098,0.7998103855543958,1.0,0.9051549539347454,0.7732708359910461,1.0,0.8059957209425123,0.6341064578571625,0.4580031681086904,0.7120796085888792,0.9500466822153684,0.5965555666294627,0.00021192841045236666,4.701266461187848e-05
6,4066,28.99535763975675,0.002084295076186571,0.0023654995025823022,0.0018635137361979195,0.7582852997771335,0.5355996830279008,0.5095783818449606,0.8639839111253299,0.5944207417458982,0.4718595624122868,0.3960147734653103,1.0,0.6971288930385467,0.6552999419278654,0.479559124434542,0.8558779185219874,0.189253875196065,0.40036994258786507,0.0003029698657072699,2.206212089039816e-05
7,4067,28.62711887025577,0.0018123963224941364,0.0017631024436385867,0.0022633422967523464,0.6912060242188398,0.5968708996050376,0.6251264776432184,0.927558735551602,0.8121739745059178,0.6091483920923678,0.534679858370627,1.0,0.6252537524637501,0.5163012796601075,0.3708638119262137,0.7871272948703197,0.8027716716149979,0.26832693676688146,0.00018582764348740175,3.541237621645932e-05
8,4068,28.413156754806,0.001760391890180513,0.002390267161552939,0.002254927853162336,0.6137525349874654,0.6080497796945328,0.8573981799650675,0.7669228855762114,0.7791410038922842,0.4741621920701031,0.4096089691464185,1.0,0.648339755052359,0.5834188404519919,0.4253339741976962,0.6465193045885573,0.3742271798222164,1e-08,9.98756421865532e-05,5.040708294934415e-05
9,4069,29.69233160903364,0.0020826227737361087,0.0021241818638822463,0.0016042497844621086,0.779480599560572,0.4686360572237366,0.5905341716785018,0.8093584546585912,0.8062372314702186,0.506367329090394,0.438605790892122,1.0,0.8289560400553166,0.7050112716110102,0.6652716660192697,0.4896667567629482,0.689706146572804,0.7485875406361584,0.0002068996574731141,3.365789997494817e-05
0,4070,28.872193402001127,0.002016976694981132,0.001537706044351439,0.001638777479810838,0.8135957506143237,0.6529496181827048,0.6491993339482995,0.9541172053476275,1.0,0.889626021931391,0.7818484752025741,1.0,0.9931101188091233,0.81960858055446,0.8068796355660905,0.4865051364455015,0.005995645278613071,0.249193975588828,0.00014445288777770182,4.8934317180227005e-05
1,4071,28.88408280646945,0.001837284242733828,0.0022034906778918284,0.0025851176737863857,0.9358612313711676,0.747006658013875,0.7906104416799653,0.9588914143454748,1.0,0.6417646791185392,0.5247472434123818,1.0,0.8090417317283248,0.5741293454119567,0.4106904154853012,0.9847709511044704,0.2344170728226801,0.6230043899220143,0.00012096767969566047,1.9258891641893428e-05
2,4072,28.997269912612534,0.0016517145303652225,0.0013887489509430972,0.0014531850944712321,0.6891267071919018,0.6332535512542726,0.7484139989564037,1.0,0.9835333585199016,0.5920410541202838,0.9299276903506024,0.899153028892191,1.0,0.9217531982113478,0.4493246768091864,0.44214967310034575,0.520076197766258,0.4203057317248339,0.0003971944924245907,4.896270249848955e-05
3,4073,29.113067760728136,0.0016351118109487195,0.0016857320893318706,0.002402428085309605,0.7814417359860456,0.7237667576621326,0.7672072414593597,0.6996584309517365,1.0,0.7153930797602456,0.5933738294221148,1.0,0.6679160957211041,0.5164752573228698,0.3558491527204092,0.9646594887064383,0.13770482046715582,0.3911780828111929,0.00013631198760927218,3.993150970749149e-05
4,4074,29.058632859758387,0.0015144944416688455,0.001868266386861828,0.002840179907031393,0.6486559524996426,0.7905484420315902,0.9353707473054496,0.6863630904488616,0.4524951453088119,0.7338753823866082,0.6000786171510873,1.0,0.6079440933220024,0.4398949419082791,0.4117745969992175,0.740367303431024,0.5891036382817282,0.37231025877620577,0.0003166618768608576,3.2043882073840006e-05
5,4075,28.86790131157361,0.0016894361564803726,0.0026672232749097025,0.0013781577510870169,0.8786674153991022,0.6171769773307652,0.7089435247255453,0.8415624711016374,0.7394184828633334,0.3781949126052748,0.3064334942075169,1.0,0.5906444469003709,0.8761114423560603,0.7169108265489333,0.9958219350403774,0.389848685900046,0.3570993947156009,0.0003638646829873249,5.1250089013688e-05
6,4076,29.304052569208835,0.002358490716367179,0.0014607310738725676,0.001895632925677237,0.7825105345244069,0.4873589109708356,0.502455493594491,0.8847605590237736,0.8828713801654755,0.8538570955159178,0.8033641117445806,1.0,0.5211026354122773,0.7299624924812445,0.5460159572912762,0.8214712240804243,0.08013299563037783,0.15085670982653454,0.00017262045943572393,2.14659545076934e-05
7,4077,28.95708264860528,0.001958405333938207,0.0019900437803784254,0.0018464677979664332,0.4769435784022262,0.543688261270613,0.8869405887411342,0.9778676537868556,0.8640062800165645,0.7885214115946173,0.4616924900604236,0.961557144864766,0.4841871635291823,0.8556764028612374,0.6645951592300344,0.6577314494409922,0.0882322446754859,0.8160526450807886,0.00021087503028377474,4.8255096621818705e-05
8,4078,28.58365207010457,0.0020300696766305526,0.002769344878471136,0.0020794370538757545,0.6956321344829036,0.6100589269427186,0.6333816071849879,0.939095909594448,0.8662460702501819,0.44339245404776495,0.3328393360224481,1.0,0.8609767248686983,0.6815065797118356,0.4500794609872761,0.9845634574506696,0.5703093272517366,0.3663745454243964,0.00011646665197712068,1.851998866947424e-05
9,4079,28.222120004893824,0.0019801755028140407,0.0014909512259685953,0.0015170495377485047,0.9440885241764164,0.5928662372118298,0.6181447146273605,0.8976932448726846,0.9948203258940594,0.8286490883829749,0.8027817745544494,1.0,0.93743395226021,0.8145483433118694,0.8592632679234824,0.7279780506091607,0.7350783771773018,0.2678940098951265,0.00020731393192435776,5.158810184896501e-05
0,4080,29.1555645,0.0025906279999999998,0.0023902010000000002,0.0016947610000000001,0.7198550020000001,0.513257002,0.494766276,0.762234788,0.877333149,0.568368886,0.422672097,1.0,0.418437002,0.879998541,0.709660438,0.547017175,0.16102960300000002,0.19293464600000002,0.000223015,1e-08
1,4081,28.79339286,0.001851244,0.002757131,0.0025655689999999997,0.923289884,0.782360583,0.69652966,0.615662631,0.9844305440000001,0.48393677399999996,0.357700426,1.0,0.786071473,0.607963476,0.367363086,0.741520272,0.110581377,0.54587321,0.000283585,2.44e-05
2,4082,28.67546969,0.001509868,0.001555427,0.001412056,0.540276388,0.729047516,0.911286147,0.617964428,0.8111073190000001,0.734895065,0.68635448,1.0,0.735834688,0.885093327,0.730684955,0.8480088590000001,0.13267115599999998,0.333243233,0.00044336800000000003,1e-08
3,4083,29.18165339,0.001577061,0.0021863029999999997,0.0016759939999999999,0.472899914,0.92889075,0.88235689,0.8534481290000001,0.581018382,0.630313291,0.577106692,1.0,0.911909602,0.897580532,0.6871281659999999,0.823231878,0.87873179,0.327819364,0.000627561,3.54e-05
4,4084,29.18676641,0.0024430470000000003,0.0024202860000000002,0.001770939,0.773633123,0.471979008,0.46634060299999996,0.728869993,0.739921605,0.482571386,0.405291201,1.0,0.828663385,0.7489749490000001,0.544769991,0.558473664,0.36221128,0.032373445,0.00019423599999999997,1e-08
5,4085,28.69068717,0.001804856,0.0021453979999999997,0.00217224,0.890047859,0.652961945,0.7041353659999999,0.964104106,0.919897373,0.573542773,0.475917174,1.0,0.620082344,0.635895205,0.448599908,1.0,0.804105895,0.920158453,0.000118732,4.1e-05
6,4086,29.76137555,0.002353899,0.0018715829999999998,0.001988836,0.819443503,0.6224836029999999,0.628717356,0.662551027,1.0,0.814541263,0.694606013,1.0,0.878777811,0.799822721,0.634289612,0.99997325,0.783883184,0.025610773,0.000123231,4.3700000000000005e-05
7,4087,28.44592393,0.001343376,0.001584001,0.001492928,0.994717947,0.817845698,0.959862133,0.74886673,0.856316009,0.714521539,0.672799495,1.0,0.8235424720000001,0.810366754,0.639850331,0.960459142,0.652715886,0.115898536,0.00023442599999999998,4.36e-05
8,4088,28.62153982,0.001558526,0.0018283210000000002,0.0015708970000000001,0.6748974109999999,0.789559784,0.592631995,0.7253590190000001,0.77892452,0.596673125,0.5122936339999999,1.0,0.848230253,0.7403513079999999,0.627986452,0.6871043440000001,0.416223159,0.65580282,0.0006577110000000001,7.49e-05
9,4089,29.3335064,0.001378551,0.0015275170000000002,0.002305823,0.570764921,0.878050625,0.920221893,0.887614502,0.9988999479999999,0.779523827,0.642466981,1.0,0.744422218,0.49750211200000005,0.425342382,0.833604575,0.299523698,0.5474630229999999,0.000113589,8.420000000000001e-05
0,4090,28.892487751012677,0.0017509713400978846,0.002355737420128789,0.0013273708454673017,0.6721891932543724,0.686815751070236,0.7409103019610686,0.8621895795676928,0.6842568789035198,0.479230199757596,0.512293055847338,0.7155202260621,0.4603064608913466,0.9999590479899508,0.9343980070818932,0.7795795070915063,0.4925796473130281,0.14045241871328445,0.0004631142284569623,2.8689212474730663e-05
1,4091,28.75152236748239,0.0017480007823420518,0.0014934532745124462,0.0014624912390726053,0.9336170744410842,0.742464142341127,0.8182888519539392,0.6962115749710983,1.0,0.8950029364591638,0.794210232588485,1.0,0.9982414201875192,0.9641600088291208,0.782397156699623,0.9875483751699764,0.4259903359823359,0.5015422922513663,0.0009038365510066759,2.4295737238277937e-05
